DataSet,J48 Unpruned,J48,Random Forest,Naive Bayes
VALE5(1),66.89545934530095,67.23864836325238,67.84582893347412,67.63463569165786
VALE5(2),66.62265645629786,67.73171375759176,66.99234222339582,66.72828096118299
