VALE5(1),J48 Unpruned,50.88870431893688,0.4117341640706126,0.609595571274796,0.609595571274796,0.4117341640706126
VALE5(1),J48,50.519480519480524,0.45890817386144483,0.5531754574811626,0.5531754574811626,0.45890817386144483
VALE5(1),Random Forest,50.92494714587737,0.4127725856697819,0.6092572658772876,0.6092572658772876,0.4127725856697819
VALE5(1),Naive Bayes,51.90652370884931,0.5677792612372051,0.46856835306781486,0.46856835306781486,0.5677792612372051
VALE5(2),J48 Unpruned,50.326185442464514,0.4983533600356031,0.5083499923112409,0.5083499923112409,0.4983533600356031
VALE5(2),J48,50.62896405919661,0.5328289571280225,0.47877902506535447,0.47877902506535447,0.5328289571280225
VALE5(2),Random Forest,50.31334944125641,0.4954309449636553,0.511117945563586,0.511117945563586,0.4954309449636553
VALE5(2),Naive Bayes,51.393083660525534,0.5784008307372797,0.4471013378440718,0.4471013378440718,0.5784008307372797
VALE5(3),J48 Unpruned,51.29262490087232,0.5186493506493507,0.5069967707212056,0.5069967707212056,0.5186493506493507
VALE5(3),J48,51.06227106227105,0.5058552875695733,0.5155620482854066,0.5155620482854066,0.5058552875695733
VALE5(3),Random Forest,51.07359993957933,0.5204304267161409,0.5006919883130864,0.5006919883130864,0.5204304267161409
VALE5(3),Naive Bayes,51.560741663834435,0.5648682745825603,0.4645701983699831,0.4645701983699831,0.5648682745825603
VALE5(4),J48 Unpruned,50.420790209261924,0.5196168696168697,0.48825157619560194,0.48825157619560194,0.5196168696168697
VALE5(4),J48,50.70333157059758,0.5277695277695279,0.48556051053359983,0.48556051053359983,0.5277695277695279
VALE5(4),Random Forest,50.103497771398345,0.521874071874072,0.4794556358603721,0.4794556358603721,0.521874071874072
VALE5(4),Naive Bayes,51.52224824355972,0.554930204930205,0.474104259572505,0.474104259572505,0.554930204930205
VALE5(5),J48 Unpruned,51.032606642233745,0.5241066785528565,0.49606335537444246,0.49606335537444246,0.5241066785528565
VALE5(5),J48,51.437639324441754,0.5324567268405023,0.4956635399046594,0.4956635399046594,0.5324567268405023
VALE5(5),Random Forest,51.74670344202214,0.5445509248941386,0.489435645086883,0.489435645086883,0.5445509248941386
VALE5(5),Naive Bayes,51.39154418710093,0.5532575588737834,0.4731969860064587,0.4731969860064587,0.5532575588737834
VALE5(6),J48 Unpruned,51.0650037792895,0.5248792808855212,0.49591507039003013,0.49591507039003013,0.5248792808855212
VALE5(6),J48,51.45049130763416,0.5263501968650175,0.5022386337410571,0.5022386337410571,0.5263501968650175
VALE5(6),Random Forest,51.58805744520031,0.5517272119456206,0.4787599046080468,0.4787599046080468,0.5517272119456206
VALE5(6),Naive Bayes,51.2713529856387,0.5538072951489488,0.4701592430186938,0.4701592430186938,0.5538072951489488
VALE5(7),J48 Unpruned,50.31489812119609,0.5173166926677069,0.48846982758620683,0.48846982758620683,0.5173166926677069
VALE5(7),J48,50.09942161569575,0.5140034172795483,0.48751539408866984,0.48751539408866984,0.5140034172795483
VALE5(7),Random Forest,50.28011945715043,0.542931431542976,0.461222290640394,0.461222290640394,0.542931431542976
VALE5(7),Naive Bayes,51.417986617774915,0.5498551370626251,0.47721674876847303,0.47721674876847303,0.5498551370626251
VALE5(8),J48 Unpruned,50.176964380246545,0.5136468315875494,0.489457065845206,0.489457065845206,0.5136468315875494
VALE5(8),J48,50.38947288814944,0.5170046801872075,0.4903041971505583,0.4903041971505583,0.5170046801872075
VALE5(8),Random Forest,51.14875595553204,0.5568977044796077,0.46441278398151703,0.46441278398151703,0.5568977044796077
VALE5(8),Naive Bayes,51.12153066626333,0.5440160463561399,0.47721216788602216,0.47721216788602216,0.5440160463561399
VALE5(9),J48 Unpruned,50.19100571125989,0.5120261632228335,0.4914285714285714,0.4914285714285714,0.5120261632228335
VALE5(9),J48,50.21067362608267,0.5129626876765274,0.4908586830958799,0.4908586830958799,0.5129626876765274
VALE5(9),Random Forest,50.16528613033776,0.5464694514642487,0.4552175587216019,0.4552175587216019,0.5464694514642487
VALE5(9),Naive Bayes,51.256098944740735,0.5444180169466329,0.4795533307662687,0.4795533307662687,0.5444180169466329
VALE5(10),J48 Unpruned,50.30493341404359,0.513809771696289,0.4919060454370428,0.4919060454370428,0.513809771696289
VALE5(10),J48,50.346549636803864,0.5146872908455417,0.49184443588756255,0.49184443588756255,0.5146872908455417
VALE5(10),Random Forest,50.51679782082325,0.5521677697627725,0.4564959568733154,0.4564959568733154,0.5521677697627725
VALE5(10),Naive Bayes,51.354418886198545,0.5415036811184653,0.4845899114362725,0.4845899114362725,0.5415036811184653
VALE5(11),J48 Unpruned,50.21835383159887,0.5104930467762324,0.49357374017568184,0.49357374017568184,0.5104930467762324
VALE5(11),J48,49.9670766319773,0.511891128132669,0.48700878409616266,0.48700878409616266,0.511891128132669
VALE5(11),Random Forest,50.32052980132451,0.5528816836469099,0.4517337031900139,0.4517337031900139,0.5528816836469099
VALE5(11),Naive Bayes,51.42327341532638,0.5429910017104186,0.4844351980274311,0.4844351980274311,0.5429910017104186
VALE5(12),J48 Unpruned,50.057536528124764,0.5084672619047618,0.4924025273539837,0.4924025273539837,0.5084672619047618
VALE5(12),J48,50.21727609962903,0.5129613095238096,0.4910001541069503,0.4910001541069503,0.5129613095238096
VALE5(12),Random Forest,50.59050647285941,0.5542113095238095,0.45587918015102474,0.45587918015102474,0.5542113095238095
VALE5(12),Naive Bayes,51.32636838519192,0.5401339285714285,0.4854368932038834,0.4854368932038834,0.5401339285714285
VALE5(13),J48 Unpruned,49.95645753663246,0.5084195637608875,0.4903991370010787,0.4903991370010787,0.5084195637608875
