DataSet,Algorithm,Corrects(%),[P]T+,[I]T+,[N]T+,[P]T-,[I]T-,[N]T-
VALE5(3),Naive Bayes,49.568627450980394,0.5646753246753247,0.0,0.4354144241119483,0.43473684210526314,1.0,0.5653279105236401
VALE5(3),Naive Bayes,50.40522875816993,0.571948051948052,0.0,0.44510226049515605,0.44526315789473686,1.0,0.5714285714285714
VALE5(3),Naive Bayes,50.11764705882353,0.5698701298701299,0.0,0.4413347685683531,0.4405263157894737,1.0,0.5704117946110828
VALE5(3),Naive Bayes,49.22875816993464,0.5553246753246753,0.0,0.4381054897739505,0.4373684210526316,1.0,0.556176919166243
VALE5(3),Naive Bayes,49.22875816993464,0.5454545454545454,0.0,0.44833153928955866,0.4473684210526316,1.0,0.5465175394001017
VALE5(3),Naive Bayes,48.99346405228758,0.5516883116883117,0.0,0.4370290635091496,0.4357894736842105,0.999735659529474,0.5536349771225216
VALE5(3),Naive Bayes,50.01307189542484,0.5615584415584416,0.0,0.4477933261571582,0.4463157894736842,1.0,0.5627859684799187
VALE5(4),J48 Unpruned,50.02615062761506,0.5426195426195426,0.023809523809523808,0.4671689989235737,0.47157894736842104,0.9957694341618192,0.546795523906409
VALE5(4),J48 Unpruned,49.29393305439331,0.5462577962577962,0.0,0.4488697524219591,0.45631578947368423,0.9952406134320465,0.5483214649033571
VALE5(4),J48 Unpruned,49.97384937238494,0.5337837837837838,0.023809523809523808,0.47524219590958017,0.4768421052631579,0.9970914859862506,0.5381485249237029
VALE5(4),J48 Unpruned,50.49686192468619,0.5384615384615384,0.0,0.48170075349838537,0.48526315789473684,0.9955050237969328,0.54323499491353
VALE5(4),J48 Unpruned,50.23535564853557,0.5436590436590436,0.0,0.47093649085037675,0.47947368421052633,0.993918561607615,0.546795523906409
VALE5(4),J48 Unpruned,49.45083682008368,0.5410602910602911,0.023809523809523808,0.45694294940796554,0.4689473684210526,0.9928609201480698,0.5437436419125127
VALE5(4),J48 Unpruned,50.73221757322176,0.5576923076923077,0.0,0.4666307857911733,0.47157894736842104,0.9949762030671603,0.5620549338758901
VALE5(4),J48 Unpruned,51.56903765690377,0.5504158004158004,0.0,0.4913885898815931,0.5021052631578947,0.9936541512427287,0.5513733468972533
VALE5(4),J48 Unpruned,51.15062761506276,0.5592515592515592,0.0,0.4736275565123789,0.48105263157894734,0.9962982548915917,0.5584944048830112
VALE5(4),J48 Unpruned,51.62133891213389,0.5420997920997921,0.0,0.5010764262648009,0.5078947368421053,0.9960338445267054,0.5422177009155646
VALE5(4),J48 Unpruned,51.07217573221757,0.5452182952182952,0.023809523809523808,0.4860064585575888,0.49315789473684213,0.9955050237969328,0.546795523906409
VALE5(4),J48 Unpruned,49.86924686192469,0.524948024948025,0.0,0.48277717976318624,0.48894736842105263,0.9955050237969328,0.5274669379450662
VALE5(4),J48 Unpruned,51.3336820083682,0.5634095634095634,0.0,0.4730893433799785,0.47947368421052633,0.994711792702274,0.5666327568667345
VALE5(4),J48 Unpruned,50.88912133891213,0.5566528066528067,0.0,0.47093649085037675,0.4763157894736842,0.9949762030671603,0.560528992878942
VALE5(4),J48 Unpruned,51.35983263598327,0.5556133056133056,0.023809523809523808,0.48116254036598494,0.4868421052631579,0.9970914859862506,0.555442522889115
VALE5(4),J48 Unpruned,50.15690376569037,0.5498960498960499,0.0,0.4628632938643703,0.46842105263157896,0.9955050237969328,0.5528992878942014
VALE5(4),J48 Unpruned,49.66004184100419,0.5535343035343036,0.023809523809523808,0.44833153928955866,0.45421052631578945,0.9984135378106822,0.5513733468972533
VALE5(4),J48 Unpruned,50.36610878661088,0.5478170478170478,0.0,0.46932185145317545,0.4747368421052632,0.9933897408778424,0.5549338758901322
VALE5(4),J48 Unpruned,50.54916317991632,0.5493762993762994,0.0,0.4714747039827772,0.47368421052631576,0.9957694341618192,0.5549338758901322
VALE5(4),J48 Unpruned,50.39225941422594,0.5654885654885655,0.0,0.45156081808396126,0.45631578947368423,0.9960338445267054,0.5681586978636826
VALE5(4),J48 Unpruned,50.33995815899581,0.5462577962577962,0.0,0.4703982777179763,0.47842105263157897,0.9955050237969328,0.546795523906409
VALE5(4),J48 Unpruned,51.49058577405858,0.5566528066528067,0.0,0.48331539289558667,0.4884210526315789,0.9962982548915917,0.5579857578840285
VALE5(4),J48 Unpruned,50.86297071129707,0.5452182952182952,0.047619047619047616,0.48116254036598494,0.48894736842105263,0.9957694341618192,0.5462868769074263
VALE5(4),J48 Unpruned,50.23535564853557,0.5348232848232848,0.0,0.48008611410118407,0.4884210526315789,0.9949762030671603,0.5361139369277721
VALE5(4),J48 Unpruned,50.73221757322176,0.5431392931392931,0.0,0.48170075349838537,0.49,0.9957694341618192,0.5427263479145473
VALE5(4),J48 Unpruned,50.49686192468619,0.5602910602910602,0.0,0.45909580193756727,0.4631578947368421,0.9960338445267054,0.5635808748728383
VALE5(4),J48 Unpruned,49.89539748953975,0.5395010395010394,0.0,0.4682454251883746,0.47736842105263155,0.9941829719725013,0.5417090539165819
VALE5(4),J48 Unpruned,50.94142259414226,0.5550935550935551,0.0,0.4736275565123789,0.47842105263157897,0.9970914859862506,0.555442522889115
VALE5(4),J48 Unpruned,49.52928870292887,0.5343035343035343,0.0,0.46609257265877285,0.4705263157894737,0.9952406134320465,0.5391658189216684
VALE5(4),J48 Unpruned,51.09832635983263,0.5405405405405406,0.0,0.49192680301399355,0.4978947368421053,0.994711792702274,0.5442522889114955
VALE5(4),J48 Unpruned,51.15062761506276,0.5608108108108109,0.0,0.4720129171151776,0.4768421052631579,0.9955050237969328,0.5640895218718209
VALE5(4),J48 Unpruned,50.78451882845188,0.5571725571725572,0.0,0.4682454251883746,0.47736842105263155,0.993918561607615,0.5595116988809766
VALE5(4),J48 Unpruned,51.75209205020921,0.5732848232848233,0.0,0.4714747039827772,0.47947368421052633,0.9965626652564781,0.5712105798575788
VALE5(4),J48 Unpruned,50.13075313807531,0.5457380457380457,0.023809523809523808,0.46609257265877285,0.4747368421052632,0.994711792702274,0.5478128179043744
VALE5(4),J48 Unpruned,50.73221757322176,0.5545738045738046,0.023809523809523808,0.46932185145317545,0.4710526315789474,0.9976203067160233,0.5574771108850458
VALE5(4),J48,49.68619246861925,0.5400207900207901,0.0,0.46340150699677074,0.4673684210526316,0.9978847170809095,0.5401831129196337
VALE5(4),J48,50.75836820083682,0.5374220374220374,0.0,0.4881593110871905,0.49,0.9989423585404548,0.5371312309257376
VALE5(4),J48,50.49686192468619,0.5332640332640333,0.0,0.48708288482238965,0.4905263157894737,0.9997355896351137,0.5300101729399797
VALE5(4),J48,50.60146443514645,0.5426195426195426,0.0,0.47954790096878364,0.4842105263157895,0.9992067689053411,0.5391658189216684
VALE5(4),J48,49.92154811715481,0.5280665280665281,0.0,0.4806243272335845,0.48526315789473684,0.9981491274457959,0.5269582909460834
VALE5(4),J48,49.86924686192469,0.553014553014553,0.0,0.453713670613563,0.4594736842105263,0.9978847170809095,0.5513733468972533
VALE5(4),J48,50.2092050209205,0.5509355509355509,0.0,0.4628632938643703,0.4668421052631579,0.9978847170809095,0.5508646998982706
VALE5(4),J48,50.73221757322176,0.5322245322245323,0.0,0.4930032292787944,0.4942105263157895,0.9978847170809095,0.534587995930824
VALE5(4),J48,49.52928870292887,0.524948024948025,0.0,0.4757804090419806,0.4789473684210526,0.9989423585404548,0.5239064089521872
VALE5(4),J48,51.46443514644351,0.5504158004158004,0.0,0.4892357373519914,0.49157894736842106,0.9986779481755684,0.5498474059003052
VALE5(4),J48,49.52928870292887,0.5296257796257796,0.0,0.47093649085037675,0.47578947368421054,0.9986779481755684,0.5274669379450662
VALE5(4),J48,50.26150627615063,0.5374220374220374,0.0,0.47793326157158234,0.48,0.9986779481755684,0.5376398779247202
VALE5(4),J48,49.18933054393305,0.5207900207900208,0.0,0.4730893433799785,0.4768421052631579,0.9986779481755684,0.5198372329603256
VALE5(4),J48,51.25523012552301,0.5384615384615384,0.0,0.49730893433799783,0.5010526315789474,0.9986779481755684,0.5366225839267549
VALE5(4),J48,49.71234309623431,0.5207900207900208,0.0,0.4838536060279871,0.48526315789473684,0.9989423585404548,0.5213631739572736
VALE5(4),J48,51.01987447698745,0.5337837837837838,0.0,0.49730893433799783,0.5,0.9986779481755684,0.5330620549338759
VALE5(4),J48,49.24163179916318,0.5124740124740125,0.0,0.48277717976318624,0.48526315789473684,0.9986779481755684,0.5127161749745677
VALE5(4),J48,49.86924686192469,0.5322245322245323,0.0,0.47524219590958017,0.47736842105263155,0.9984135378106822,0.5330620549338759
VALE5(4),J48,49.84309623430963,0.5311850311850311,0.0,0.4757804090419806,0.47947368421052633,0.9981491274457959,0.5310274669379451
VALE5(4),J48,50.18305439330544,0.5592515592515592,0.0,0.453713670613563,0.4531578947368421,0.9994711792702274,0.560528992878942
VALE5(4),J48,49.37238493723849,0.5405405405405406,0.0,0.4564047362755651,0.4636842105263158,0.9981491274457959,0.5371312309257376
VALE5(4),J48,51.49058577405858,0.5436590436590436,0.0,0.4967707212055974,0.5005263157894737,0.9992067689053411,0.5406917599186165
VALE5(4),J48,50.41841004184101,0.5472972972972973,0.0,0.47093649085037675,0.47368421052631576,0.9986779481755684,0.546795523906409
VALE5(4),J48,49.89539748953975,0.5353430353430353,0.0,0.47255113024757806,0.47578947368421054,0.9984135378106822,0.5350966429298067
VALE5(4),J48,49.42468619246862,0.5343035343035343,0.0,0.4639397201291712,0.4636842105263158,0.9994711792702274,0.5356052899287894
VALE5(4),J48,50.47071129707113,0.5457380457380457,0.0,0.4736275565123789,0.4805263157894737,0.997355896351137,0.5437436419125127
VALE5(4),J48,50.57531380753138,0.5457380457380457,0.0,0.4757804090419806,0.47842105263157897,0.9997355896351137,0.54323499491353
VALE5(4),J48,50.52301255230125,0.5353430353430353,0.0,0.48546824542518835,0.49105263157894735,0.9989423585404548,0.5315361139369278
VALE5(4),J48,50.18305439330544,0.5514553014553014,0.0,0.46178686759956944,0.4663157894736842,0.9978847170809095,0.5508646998982706
VALE5(4),J48,50.07845188284519,0.5384615384615384,0.0,0.4730893433799785,0.47526315789473683,0.9994711792702274,0.5371312309257376
VALE5(4),J48,50.94142259414226,0.5462577962577962,0.0,0.48277717976318624,0.4842105263157895,0.9984135378106822,0.5473041709053916
VALE5(4),J48,49.05857740585774,0.527027027027027,0.0,0.4639397201291712,0.46789473684210525,0.9986779481755684,0.525940996948118
VALE5(4),J48,51.41213389121339,0.5322245322245323,0.0,0.5069967707212056,0.5105263157894737,0.9984135378106822,0.5310274669379451
VALE5(4),J48,50.83682008368201,0.5369022869022869,0.0,0.49031216361679225,0.49315789473684213,0.9986779481755684,0.5361139369277721
VALE5(4),J48,50.44456066945607,0.5395010395010394,0.0,0.47954790096878364,0.48473684210526313,0.9984135378106822,0.5371312309257376
VALE5(4),Random Forest,52.35355648535565,0.5514553014553014,0.0,0.5064585575888052,0.5136842105263157,0.9976203067160233,0.5478128179043744
VALE5(4),Random Forest,51.59518828451883,0.5524948024948025,0.0,0.4897739504843918,0.4957894736842105,0.997355896351137,0.5508646998982706
VALE5(4),Random Forest,51.51673640167364,0.5446985446985447,0.0,0.49623250807319697,0.4978947368421053,0.9978847170809095,0.5462868769074263
VALE5(4),Random Forest,51.75209205020921,0.5509355509355509,0.0,0.4946178686759957,0.49894736842105264,0.9976203067160233,0.5503560528992879
VALE5(4),Random Forest,51.25523012552301,0.5436590436590436,0.0,0.49192680301399355,0.4978947368421053,0.9968270756213644,0.54323499491353
VALE5(4),Random Forest,51.15062761506276,0.5457380457380457,0.0,0.4876210979547901,0.4926315789473684,0.9965626652564781,0.546795523906409
VALE5(4),Random Forest,50.65376569037657,0.5410602910602911,0.0,0.4822389666307858,0.4863157894736842,0.9976203067160233,0.5412004069175992
VALE5(4),Random Forest,51.30753138075314,0.5524948024948025,0.0,0.4838536060279871,0.48894736842105263,0.9970914859862506,0.5523906408952187
VALE5(4),Random Forest,51.46443514644351,0.5561330561330561,0.0,0.48331539289558667,0.48789473684210527,0.9978847170809095,0.5549338758901322
VALE5(4),Random Forest,50.78451882845188,0.5524948024948025,0.0,0.4730893433799785,0.4789473684210526,0.997355896351137,0.5513733468972533
VALE5(4),Random Forest,51.98744769874477,0.5457380457380457,0.0,0.5048439181916039,0.5089473684210526,0.9976203067160233,0.5452695829094608
VALE5(4),Random Forest,50.99372384937239,0.5446985446985447,0.0,0.48546824542518835,0.49,0.9976203067160233,0.5442522889114955
VALE5(4),Random Forest,50.73221757322176,0.5405405405405406,0.0,0.48439181916038754,0.4905263157894737,0.9968270756213644,0.5401831129196337
VALE5(4),Random Forest,51.83054393305439,0.5576923076923077,0.0,0.4892357373519914,0.49473684210526314,0.997355896351137,0.5564598168870803
VALE5(4),Random Forest,51.28138075313807,0.5405405405405406,0.0,0.49569429494079653,0.5010526315789474,0.997355896351137,0.539674465920651
VALE5(4),Random Forest,51.75209205020921,0.5639293139293139,0.0,0.48116254036598494,0.4868421052631579,0.9978847170809095,0.5615462868769074
VALE5(4),Random Forest,51.3336820083682,0.5592515592515592,0.0,0.4773950484391819,0.48210526315789476,0.9970914859862506,0.5595116988809766
VALE5(4),Random Forest,51.98744769874477,0.5540540540540541,0.0,0.49623250807319697,0.5,0.9976203067160233,0.5539165818921669
VALE5(4),Random Forest,51.77824267782427,0.5566528066528067,0.0,0.4892357373519914,0.49315789473684213,0.9986779481755684,0.5544252288911495
VALE5(4),Random Forest,51.15062761506276,0.5426195426195426,0.0,0.4908503767491927,0.49736842105263157,0.997355896351137,0.5406917599186165
VALE5(4),Random Forest,50.91527196652719,0.5561330561330561,0.0,0.4720129171151776,0.4768421052631579,0.997355896351137,0.5559511698880977
VALE5(4),Random Forest,50.83682008368201,0.5400207900207901,0.0,0.48708288482238965,0.49105263157894735,0.997355896351137,0.5406917599186165
VALE5(4),Random Forest,50.78451882845188,0.5504158004158004,0.0,0.47524219590958017,0.4805263157894737,0.9976203067160233,0.5493387589013224
VALE5(4),Random Forest,51.41213389121339,0.5472972972972973,0.0,0.4913885898815931,0.4968421052631579,0.9976203067160233,0.5457782299084435
VALE5(4),Random Forest,51.04602510460251,0.5488565488565489,0.0,0.4822389666307858,0.4884210526315789,0.997355896351137,0.5473041709053916
VALE5(4),Random Forest,51.67364016736402,0.5467775467775468,0.0,0.49730893433799783,0.5021052631578947,0.9976203067160233,0.5457782299084435
VALE5(4),Random Forest,51.09832635983263,0.5374220374220374,0.0,0.4951560818083961,0.5005263157894737,0.9981491274457959,0.5350966429298067
VALE5(4),Random Forest,50.78451882845188,0.5332640332640333,0.0,0.4930032292787944,0.4978947368421053,0.9978847170809095,0.5320447609359105
VALE5(4),Random Forest,51.59518828451883,0.5514553014553014,0.0,0.4908503767491927,0.49473684210526314,0.9978847170809095,0.5508646998982706
VALE5(4),Random Forest,51.01987447698745,0.5441787941787942,0.0,0.4865446716899892,0.49105263157894735,0.9978847170809095,0.54323499491353
VALE5(4),Random Forest,50.86297071129707,0.5420997920997921,0.0,0.48546824542518835,0.4905263157894737,0.9978847170809095,0.5406917599186165
VALE5(4),Random Forest,51.04602510460251,0.5426195426195426,0.0,0.48869752421959095,0.4936842105263158,0.9970914859862506,0.5427263479145473
VALE5(4),Random Forest,51.85669456066945,0.5519750519750519,0.0,0.49569429494079653,0.5021052631578947,0.9976203067160233,0.5493387589013224
VALE5(4),Random Forest,51.64748953974895,0.5431392931392931,0.0,0.5005382131324004,0.5052631578947369,0.9976203067160233,0.5422177009155646
VALE5(4),Random Forest,51.28138075313807,0.5483367983367984,0.0,0.4876210979547901,0.4957894736842105,0.9968270756213644,0.5457782299084435
VALE5(4),Naive Bayes,49.60774058577406,0.49584199584199584,0.0,0.5075349838536061,0.5073684210526316,0.997355896351137,0.5010172939979655
VALE5(4),Naive Bayes,49.81694560669456,0.5088357588357588,0.0,0.4983853606027987,0.49736842105263157,0.9984135378106822,0.5127161749745677
VALE5(4),Naive Bayes,49.39853556485355,0.5031185031185031,0.0,0.49569429494079653,0.4963157894736842,0.9984135378106822,0.5055951169888098
VALE5(4),Naive Bayes,49.32008368200837,0.5041580041580042,0.0,0.4930032292787944,0.49315789473684213,0.9986779481755684,0.5066124109867752
VALE5(4),Naive Bayes,50.10460251046025,0.5135135135135135,0.0,0.49946178686759957,0.5,0.9978847170809095,0.5167853509664293
VALE5(4),Naive Bayes,49.34623430962343,0.48804573804573803,0.0,0.5102260495156081,0.5078947368421053,0.9981491274457959,0.4938962360122075
VALE5(4),Naive Bayes,49.11087866108787,0.4922037422037422,0.0,0.5010764262648009,0.5,0.9984135378106822,0.49643947100712105
VALE5(4),Naive Bayes,49.81694560669456,0.5031185031185031,0.0,0.5043057050592035,0.5036842105263157,0.9978847170809095,0.5076297049847406
VALE5(4),Naive Bayes,49.58158995815899,0.5015592515592515,0.0,0.5010764262648009,0.5005263157894737,0.9992067689053411,0.503560528992879
VALE5(4),Naive Bayes,50.13075313807531,0.5062370062370062,0.0,0.5075349838536061,0.5057894736842106,0.9981491274457959,0.5111902339776195
VALE5(4),Naive Bayes,49.03242677824268,0.49636174636174635,0.0,0.4951560818083961,0.49526315789473685,0.9986779481755684,0.4989827060020346
VALE5(4),Naive Bayes,49.7907949790795,0.5031185031185031,0.0,0.503767491926803,0.5021052631578947,0.9986779481755684,0.5071210579857579
VALE5(4),Naive Bayes,49.55543933054393,0.5015592515592515,0.0,0.5005382131324004,0.5005263157894737,0.9978847170809095,0.5055951169888098
VALE5(4),Naive Bayes,49.92154811715481,0.5031185031185031,0.0,0.5064585575888052,0.5052631578947369,0.997355896351137,0.5091556459816887
VALE5(4),Naive Bayes,48.92782426778243,0.5,0.0,0.4892357373519914,0.49,0.9968270756213644,0.5055951169888098
VALE5(4),Naive Bayes,50.36610878661088,0.5015592515592515,0.0,0.5172228202368138,0.5168421052631579,0.9976203067160233,0.5061037639877924
VALE5(4),Naive Bayes,48.95397489539749,0.487006237006237,0.0,0.5032292787944026,0.5010526315789474,0.9981491274457959,0.4928789420142421
VALE5(4),Naive Bayes,49.68619246861925,0.4901247401247401,0.0,0.515069967707212,0.5152631578947369,0.9976203067160233,0.49440488301119023
VALE5(4),Naive Bayes,49.81694560669456,0.5083160083160083,0.0,0.49892357373519913,0.4963157894736842,0.9984135378106822,0.513733468972533
VALE5(4),Naive Bayes,49.47698744769875,0.5046777546777547,0.0,0.49569429494079653,0.4936842105263158,0.9978847170809095,0.5106815869786369
VALE5(4),Naive Bayes,49.34623430962343,0.49636174636174635,0.0,0.5016146393972013,0.5021052631578947,0.9976203067160233,0.5005086469989827
VALE5(4),Naive Bayes,49.21548117154812,0.4979209979209979,0.0,0.49730893433799783,0.49736842105263157,0.9981491274457959,0.5015259409969481
VALE5(4),Naive Bayes,49.39853556485355,0.5015592515592515,0.0,0.49730893433799783,0.4968421052631579,0.997355896351137,0.5071210579857579
VALE5(4),Naive Bayes,49.68619246861925,0.5077962577962578,0.0,0.4967707212055974,0.4963157894736842,0.9976203067160233,0.5127161749745677
VALE5(4),Naive Bayes,49.50313807531381,0.4911642411642412,0.0,0.5102260495156081,0.5094736842105263,0.9986779481755684,0.49440488301119023
VALE5(4),Naive Bayes,49.37238493723849,0.5046777546777547,0.0,0.49354144241119485,0.4957894736842105,0.9986779481755684,0.5050864699898271
VALE5(4),Naive Bayes,49.92154811715481,0.501039501039501,0.0,0.5086114101184069,0.5105263157894737,0.9952406134320465,0.5081383519837233
VALE5(4),Naive Bayes,49.55543933054393,0.5088357588357588,0.0,0.4930032292787944,0.49315789473684213,0.9986779481755684,0.5111902339776195
VALE5(4),Naive Bayes,50.23535564853557,0.5036382536382537,0.0,0.5123789020452099,0.5110526315789473,0.997355896351137,0.5096642929806714
VALE5(4),Naive Bayes,49.73849372384937,0.501039501039501,0.0,0.5048439181916039,0.5042105263157894,0.9984135378106822,0.5045778229908443
VALE5(4),Naive Bayes,49.32008368200837,0.4994802494802495,0.0,0.49784714747039827,0.4968421052631579,0.9981491274457959,0.5040691759918616
VALE5(4),Naive Bayes,49.26778242677824,0.4922037422037422,0.0,0.5043057050592035,0.5036842105263157,0.997355896351137,0.4979654120040692
VALE5(4),Naive Bayes,50.70606694560669,0.5077962577962578,0.0,0.5177610333692142,0.5168421052631579,0.9978847170809095,0.512207527975585
VALE5(4),Naive Bayes,48.95397489539749,0.4922037422037422,0.0,0.49784714747039827,0.49526315789473685,0.9978847170809095,0.4989827060020346
VALE5(4),Naive Bayes,50.44456066945607,0.5083160083160083,0.0,0.5118406889128094,0.5110526315789473,0.9984135378106822,0.5116988809766022
VALE5(5),J48 Unpruned,50.40544075333508,0.5543421736869475,0.023809523809523808,0.4628632938643703,0.47,0.9947103940756413,0.5577608142493639
VALE5(5),J48 Unpruned,49.2545121632226,0.5195007800312013,0.0,0.4757804090419806,0.4805263157894737,0.9947103940756413,0.5251908396946565
VALE5(5),J48 Unpruned,50.56238556107769,0.5408216328653146,0.047619047619047616,0.47954790096878364,0.49,0.9933879925945517,0.5440203562340967
VALE5(5),J48 Unpruned,49.56840177870782,0.5377015080603225,0.023809523809523808,0.4628632938643703,0.4689473684210526,0.9960327955567311,0.5399491094147583
VALE5(5),J48 Unpruned,50.954747580434216,0.5449817992719709,0.023809523809523808,0.4838536060279871,0.4905263157894737,0.9955038349642952,0.5470737913486005
VALE5(5),J48 Unpruned,50.14386607376406,0.531461258450338,0.023809523809523808,0.48116254036598494,0.4884210526315789,0.9962972758529489,0.5318066157760815
VALE5(5),J48 Unpruned,50.274653413549565,0.5387415496619865,0.023809523809523808,0.47631862217438103,0.4831578947368421,0.9944459137794235,0.5430025445292621
VALE5(5),J48 Unpruned,49.202197227308396,0.5299011960478419,0.023809523809523808,0.46340150699677074,0.4726315789473684,0.9949748743718593,0.5312977099236641
VALE5(5),J48 Unpruned,50.30081088150667,0.5226209048361935,0.023809523809523808,0.49354144241119485,0.49894736842105264,0.9947103940756413,0.527735368956743
VALE5(5),J48 Unpruned,50.30081088150667,0.5330213208528342,0.023809523809523808,0.48277717976318624,0.4921052631578947,0.9931235122983337,0.5374045801526718
VALE5(5),J48 Unpruned,48.57441799633796,0.5039001560062403,0.0,0.47793326157158234,0.4868421052631579,0.9931235122983337,0.5089058524173028
VALE5(5),J48 Unpruned,50.58854302903479,0.5418616744669786,0.0,0.48008611410118407,0.4863157894736842,0.9947103940756413,0.5455470737913486
VALE5(5),J48 Unpruned,50.03923620193565,0.5397815912636506,0.047619047619047616,0.4698600645855759,0.47368421052631576,0.9965617561491669,0.5435114503816794
VALE5(5),J48 Unpruned,49.98692126602145,0.5460218408736349,0.023809523809523808,0.4628632938643703,0.4663157894736842,0.9968262364453848,0.5491094147582697
VALE5(5),J48 Unpruned,50.14386607376406,0.5325013000520021,0.047619047619047616,0.47954790096878364,0.48736842105263156,0.9947103940756413,0.5358778625954198
VALE5(5),J48 Unpruned,49.43761443892231,0.5304212168486739,0.023809523809523808,0.46770721205597415,0.4731578947368421,0.9957683152605131,0.5338422391857507
VALE5(5),J48 Unpruned,49.3329845670939,0.5205408216328653,0.047619047619047616,0.47524219590958017,0.47947368421052633,0.9952393546680772,0.5267175572519084
VALE5(5),J48 Unpruned,49.202197227308396,0.5377015080603225,0.023809523809523808,0.45532831001076424,0.4594736842105263,0.9962972758529489,0.5414758269720101
VALE5(5),J48 Unpruned,49.96076379806435,0.5283411336453459,0.023809523809523808,0.4806243272335845,0.4863157894736842,0.9962972758529489,0.5302798982188295
VALE5(5),J48 Unpruned,49.85613392623594,0.5293811752470099,0.0,0.47793326157158234,0.47789473684210526,0.9944459137794235,0.5399491094147583
VALE5(5),J48 Unpruned,51.00706251634842,0.5496619864794592,0.023809523809523808,0.48008611410118407,0.48736842105263156,0.9936524728907696,0.55470737913486
VALE5(5),J48 Unpruned,49.88229139419304,0.5392615704628185,0.0,0.4682454251883746,0.47368421052631576,0.9939169531869876,0.5455470737913486
VALE5(5),J48 Unpruned,49.56840177870782,0.5273010920436817,0.023809523809523808,0.4736275565123789,0.48368421052631577,0.9925945517058979,0.5323155216284987
VALE5(5),J48 Unpruned,49.85613392623594,0.5205408216328653,0.023809523809523808,0.4865446716899892,0.49157894736842106,0.9944459137794235,0.5267175572519084
VALE5(5),J48 Unpruned,49.202197227308396,0.5257410296411856,0.0,0.4682454251883746,0.47736842105263155,0.9939169531869876,0.5287531806615776
VALE5(5),J48 Unpruned,49.85613392623594,0.5200208008320333,0.0,0.4876210979547901,0.49894736842105264,0.9931235122983337,0.5221374045801527
VALE5(5),J48 Unpruned,50.90243264452001,0.5449817992719709,0.047619047619047616,0.4822389666307858,0.49105263157894735,0.9952393546680772,0.546055979643766
VALE5(5),J48 Unpruned,49.59455924666492,0.5351014040561622,0.023809523809523808,0.46609257265877285,0.47526315789473683,0.9947103940756413,0.5368956743002544
VALE5(5),J48 Unpruned,50.40544075333508,0.5382215288611545,0.0,0.48008611410118407,0.4831578947368421,0.9962972758529489,0.5419847328244275
VALE5(5),J48 Unpruned,50.32696834946377,0.5273010920436817,0.0,0.4897739504843918,0.49526315789473685,0.9944459137794235,0.5323155216284987
VALE5(5),J48 Unpruned,49.77766152236463,0.5340613624544982,0.023809523809523808,0.47093649085037675,0.47789473684210526,0.9949748743718593,0.5374045801526718
VALE5(5),J48 Unpruned,49.35914203505101,0.5106604264170567,0.023809523809523808,0.4865446716899892,0.4921052631578947,0.9949748743718593,0.5155216284987277
VALE5(5),J48 Unpruned,50.8239602406487,0.5423816952678107,0.023809523809523808,0.4838536060279871,0.48947368421052634,0.9965617561491669,0.5435114503816794
VALE5(5),J48 Unpruned,50.43159822129218,0.5325013000520021,0.023809523809523808,0.4860064585575888,0.49157894736842106,0.9939169531869876,0.5389312977099237
VALE5(5),J48 Unpruned,49.09756735547999,0.5127405096203849,0.0,0.47954790096878364,0.49,0.9939169531869876,0.5145038167938931
VALE5(5),J48,50.274653413549565,0.5455018200728029,0.0,0.4698600645855759,0.47157894736842104,0.9986775985189104,0.546055979643766
VALE5(5),J48,49.93460633010724,0.5205408216328653,0.047619047619047616,0.4876210979547901,0.49105263157894735,0.9976196773340387,0.5226463104325699
VALE5(5),J48,49.96076379806435,0.5361414456578263,0.0,0.4730893433799785,0.47842105263157897,0.9962972758529489,0.537913486005089
VALE5(5),J48,49.3329845670939,0.5382215288611545,0.023809523809523808,0.45748116254036597,0.46,0.9986775985189104,0.5389312977099237
VALE5(5),J48,48.99293748365158,0.5283411336453459,0.0,0.461248654467169,0.46473684210526317,0.9962972758529489,0.5323155216284987
VALE5(5),J48,50.170023541721164,0.5449817992719709,0.0,0.4682454251883746,0.4673684210526316,0.9981486379264745,0.5491094147582697
VALE5(5),J48,48.96678001569448,0.5236609464378575,0.0,0.4655543595263724,0.46842105263157896,0.9984131182226924,0.5241730279898219
VALE5(5),J48,49.463771906879415,0.5257410296411856,0.0,0.4736275565123789,0.48,0.9965617561491669,0.5262086513994911
VALE5(5),J48,50.37928328537797,0.5455018200728029,0.0,0.4720129171151776,0.47368421052631576,0.9978841576302565,0.5475826972010178
VALE5(5),J48,50.14386607376406,0.5361414456578263,0.0,0.47685683530678147,0.47789473684210526,0.9986775985189104,0.5374045801526718
VALE5(5),J48,49.2806696311797,0.5215808632345293,0.047619047619047616,0.4730893433799785,0.4763157894736842,0.9981486379264745,0.5231552162849873
VALE5(5),J48,49.88229139419304,0.5226209048361935,0.047619047619047616,0.48439181916038754,0.48789473684210527,0.9965617561491669,0.5267175572519084
VALE5(5),J48,49.56840177870782,0.5221008840353614,0.047619047619047616,0.47847147470398277,0.48526315789473684,0.9970907167416028,0.5221374045801527
VALE5(5),J48,48.26052838085273,0.5111804472178887,0.023809523809523808,0.46340150699677074,0.47,0.9973551970378207,0.510941475826972
